taxonID,identity_at_least_86.5,Assembly_Accession,copy_number,genome_size_Mb,genome_size_bp,log10_cell_mass_g,cell_mass_g
041e2c19359ed3293ba82bf2fe363118,97.211,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
04206a755c9a81ee5f4a84eb7850e06c,96.414,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
042909d2acbbbe12f0b2a7d969e6921b,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
042a0d1e1c14842c33bbf725484faeea,95.618,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
042b34e2a0b0f4142bb1986de58d2507,98.406,GCA_000284275.1,1,7.23184,7231840,-10.5864633,2.59E-11
042f2e78c21bb680115e85ce14a4c38e,98.413,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
043bdeff0667667a0ee81536d71b5271,96.414,GCA_000014905.1,2,9.96564,9965640,-10.00622836,9.86E-11
043f93feaea1b7aca02c593a4711b39c,97.61,GCA_000195775.1,2,5.46764,5467640,-11.09250037,8.08E-12
044d722062cfa76f6793ea6f24b30cf9,95.618,GCA_001632775.1,2,4.44662,4446620,-11.4665416,3.42E-12
044dd16b57aa9f4d1cb95e22a6c7e24e,98.406,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
0454459c25fea32095a1068c82a18248,95.618,GCA_000522985.1,2,7.47921,7479210,-10.52560114,2.98E-11
04649ecc7e877fa5c4104465c610c5da,96.414,GCA_003574965.1,4,4.18881,4188810,-11.57462224,2.66E-12
0464cdf7de3922c90ba6db05972e175d,97.211,GCA_001302585.1,3,11.7598,11759800,-9.706666935,1.96E-10
0464d450560998e718bcdde02c56372d,96.414,GCA_000178955.2,1,6.23758,6237580,-10.85409946,1.40E-11
0467924fbf91aa22ae21e476a5053376,98.805,GCA_003612775.1,3,7.22847,7228470,-10.58730674,2.59E-11
046f5ef1f9f6cb45224d1b854fb6cb09,96.813,GCA_000725385.1,2,4.83118,4831180,-11.31644492,4.83E-12
04715d7e97a6c1afc93577bf39ecdc85,95.618,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
047341dd58198ae6741642acf204e9b5,97.61,GCA_001713435.1,2,4.4035,4403500,-11.484175,3.28E-12
047a599cb4778b55cb92e527a3aa8498,98.805,GCA_000303155.1,1,2.83387,2833870,-12.28175032,5.23E-13
04939618491b9602a8f4bfe0e9e477ee,99.203,GCA_000747525.1,8,5.32901,5329010,-11.13897277,7.26E-12
0495b2b08cd1aea87fcd942d08440c35,97.211,GCA_002370555.1,4,3.77925,3779250,-11.76080991,1.73E-12
049c3b6c16da725f29b5f74d064146f6,97.211,GCA_000179915.2,1,5.09523,5095230,-11.22015086,6.02E-12
049c6b6896be37a983f122418359b2a2,98.805,GCA_002752675.1,6,7.53006,7530060,-10.51333985,3.07E-11
04a69c4da76dff0304074c3624c46c2f,96.016,GCA_000024005.1,6,9.12735,9127350,-10.1652304,6.84E-11
04abb512d9e6d3fe28cd7a01d14a4c40,99.602,GCA_000284275.1,1,7.23184,7231840,-10.5864633,2.59E-11
04ad5c491d7edd6eb33e1d8bec3e6f17,96.016,GCA_001644645.1,3,5.94086,5940860,-10.94229451,1.14E-11
04b223e5e2e04dddef91108ba8076e45,97.211,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
04b4465f444fff03b500cb3bd6593025,98.016,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
04b7261bcbaec5979cdc493964ccff41,98.008,GCA_000019965.1,1,5.95761,5957610,-10.93719971,1.16E-11
04b90b09b76478e47cbf72a2f8d9ba20,99.203,GCA_002355915.1,3,3.04045,3040450,-12.15442556,7.01E-13
04b93811bc4b9b7857b45b65b5544a10,99.203,GCA_003096035.1,3,3.98355,3983550,-11.66554053,2.16E-12
04bd842bd90b7db77819eb1af7631847,98.406,GCA_000829415.1,6,6.33237,6332370,-10.82680716,1.49E-11
04c1d2c32a41dc339aa07b2f5e7d6e5b,96.813,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
04c4c2442c9d68bff894a268fade83d9,96.813,GCA_000014145.1,3,4.43322,4433220,-11.47200298,3.37E-12
04cafdb043bf7c8cdf6500ea3415ced3,95.618,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
04d2d9fbfee3db48095518a7cd19fbdb,96.813,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
04d4ff2e830d4fce743b25bf226de0dd,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
04dd9d8d3be3fb6644eb435464758f7d,96.813,GCA_001442755.1,1,5.21086,5210860,-11.17954415,6.61E-12
04e3dd0579cb5159270d8f92c7c3103a,98.413,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
04f4add97f862c061e54c27c300fe231,97.211,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
04fb57730534880df732e33b5b43a2d8,99.203,GCA_001653935.1,3,5.98776,5987760,-10.92806506,1.18E-11
04fc75b0da6930ac53cf124af9791c8e,98.406,GCA_003856495.1,6,2.75109,2751090,-12.33539667,4.62E-13
04fdd5c44abcf2fbc8d3815e2876c085,97.211,GCA_001653935.1,3,5.98776,5987760,-10.92806506,1.18E-11
05012eba1f3de48cfcab8de1cc2c1d45,97.211,GCA_002257585.1,3,5.30134,5301340,-11.14839309,7.11E-12
0508502b62c5365ea4742516b81860da,96.414,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
050bdc2973e54343ffe11afd9bd50f49,95.635,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
05132db64da65bcb826cabde809e8591,98.008,GCA_002796605.1,2,5.03848,5038480,-11.24041859,5.75E-12
05148e0bf60b620db6f85a0cc2601fce,95.618,GCA_900324035.1,1,8.15602,8156020,-10.36884049,4.28E-11
051996c94cbb425f5fc75c942f0d7c26,99.203,GCA_000747345.1,12,3.42267,3422670,-11.94014572,1.15E-12
0520544c96de07ba4c75b744b81a09b9,99.602,GCA_000014925.1,6,5.22665,5226650,-11.17406909,6.70E-12
052b6337dbc011c74dde381bed16491b,99.602,GCA_002082015.1,8,3.41243,3412430,-11.9455677,1.13E-12
052e5e2a08545c5831ba89237b6bedac,95.618,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
052edeec0309ac51a232611c04ea8f80,97.61,GCA_000024345.1,2,7.57949,7579490,-10.50150007,3.15E-11
05301731014628d4ce0a27059e3e3c07,98.805,GCA_000304315.1,1,3.77344,3773440,-11.76359396,1.72E-12
053e5bd117d9243af4f6768c15ac95d7,98.008,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
0559d739adeb357e9632c6e8f697b548,97.211,GCA_003030345.1,1,8.33396,8333960,-10.32978578,4.68E-11
0565698c98a73236b3a045d3e5172a82,99.602,GCA_001542775.1,3,3.68973,3689730,-11.80418922,1.57E-12
05682f06400148cf2231e8bd6a034045,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
0568fad9616089992bf1c1a0fdc484ad,96.016,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
056a969db29a2e6e400e8efd0a70646c,98.406,GCA_000497265.2,1,4.97838,4978380,-11.26213315,5.47E-12
056c8cdd6a9a53f7ef87cdfa5804bf78,96.838,GCA_000328705.1,4,9.36065,9360650,-10.1195583,7.59E-11
05724551626e739b361cf09d02988ef0,96.016,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
05816f27dd6901d1645e421cf1c78d59,98.008,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
0581f5129e5698076d0ec7b9e9f5f230,95.635,GCA_000021325.1,4,3.91495,3914950,-11.69697408,2.01E-12
05847d081e15d49b2305de04cdab0cf0,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
0587f6618e431abfcee94286d9e092ce,98.008,GCA_001553605.1,3,3.69931,3699310,-11.79949697,1.59E-12
05918408ffbd3f1e53612301b68ea6a2,95.652,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
0591fa50c74831af6c89d605f3bdaf1e,98.406,GCA_000747345.1,12,3.42267,3422670,-11.94014572,1.15E-12
0597631c602d2c3b3e8d609a1c7ecad2,99.602,GCA_003410415.1,12,5.56835,5568350,-11.05947281,8.72E-12
0599eb06c8275182ab6b72bc51bf126b,98.008,GCA_000017265.1,1,4.37923,4379230,-11.49417602,3.20E-12
05a1adf54d4d6fedc5a89f7b0d6fe4d1,99.203,GCA_002025645.1,3,4.54105,4541050,-11.42851548,3.73E-12
05a20e14cb48775bda3cf33711d5fb62,99.203,GCA_000209655.1,2,3.92481,3924810,-11.69242234,2.03E-12
05a488c6e952c28f49b9a87618ef341f,98.406,GCA_000024925.1,4,4.25341,4253410,-11.54692813,2.84E-12
05adfdfc05092500aca93e558a9ffc14,98.406,GCA_001017435.1,3,6.47615,6476150,-10.78617959,1.64E-11
05b6c37c8f301217095146455ed3ae4d,98.406,GCA_003065485.1,2,2.81008,2810080,-12.29700548,5.05E-13
05b754f37c5b64d3a7114fc6b183621f,97.61,GCA_002868735.1,4,6.04878,6048780,-10.90971755,1.23E-11
05bb6ae22c4a539fdc600e0f4e610944,98.406,GCA_003710085.1,3,4.04172,4041720,-11.6393074,2.29E-12
05c0d832bf1798303d34314a36133a88,97.61,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
05c8fb93334dc9a877c1b60f5945eb9a,96.813,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
05c9f9bfd49abbd80ef32833886c817f,97.61,GCA_003030345.1,1,8.33396,8333960,-10.32978578,4.68E-11
05cc6b88a29af03c09f9fdcf0bfea658,98.805,GCA_001402915.1,2,5.03299,5032990,-11.24239139,5.72E-12
05cdaf8cec9d597eb88b2da03381f254,95.618,GCA_002741015.1,4,9.63105,9631050,-10.06802651,8.55E-11
05da4509bb287499ee3fc40be36e38d6,98.008,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
05dcbd42a1447da59774393f5de1ac64,96.813,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
05df410dca848a74057f93c414b18f9f,96.813,GCA_003330725.1,1,7.60073,7600730,-10.49643623,3.19E-11
05e4f483d279869213a09bbd9efd8867,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
05e54450eeb9d37eee807afccb72681e,96.813,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
05e711ced4da2164056ec33236621297,96.429,GCA_900187355.1,4,2.98926,2989260,-12.18515129,6.53E-13
05eeaf28187c29c47419e5462020a71c,96.016,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
05f50910d2de6167d40f87a6521f7f12,97.61,GCA_001271345.1,2,5.24373,5243730,-11.16816533,6.79E-12
05fa165777cce5f529434e742823c52b,98.805,GCA_001746835.1,1,4.19928,4199280,-11.57010486,2.69E-12
060103e4be7531d3d9a834c8b0349bf7,96.414,GCA_001412655.1,7,6.14729,6147290,-10.88048458,1.32E-11
060134c3b9d764e0f6e7b1fc9c0a9b02,98.805,GCA_002288525.1,3,6.09403,6094030,-10.89623088,1.27E-11
0604c0fc173c32e15569070e689a6c5b,99.602,GCA_000340435.3,1,4.23576,4235760,-11.55445273,2.79E-12
06059e00f2e31cb25ec2168f28e090a3,96.414,GCA_003609795.1,4,5.56389,5563890,-11.06092277,8.69E-12
060947645e2c2a1682a891558669d476,98.406,GCA_000246855.1,3,9.03368,9033680,-10.18389707,6.55E-11
060daaa923d9cb034b1c7cea03638704,99.602,GCA_000725405.1,3,3.11364,3113640,-12.11138168,7.74E-13
061214d42257c5af450e40acc13a4725,100,GCA_000828595.1,7,5.18445,5184450,-11.18873879,6.48E-12
0616594c9bb56bdea792d1ac93d266fb,95.618,GCA_002863805.1,3,3.19238,3192380,-12.06618924,8.59E-13
061a0b20269154c315bdf4deb5318b36,96.813,GCA_002151545.1,4,6.18207,6182070,-10.87027534,1.35E-11
06229a93b1c371a8d437660f96d5f0f8,97.619,GCA_000023125.1,4,6.96779,6967790,-10.65377061,2.22E-11
062a9cb53c3f27c0c84f5c93e00e4efc,99.203,GCA_003060865.1,3,4.20659,4206590,-11.56695756,2.71E-12
062bcb7cbae1232b25bcbb9beae68f8a,98.008,GCA_001402915.1,2,5.03299,5032990,-11.24239139,5.72E-12
062d3281d885581db01159fc5b52beb0,96.813,GCA_000017265.1,1,4.37923,4379230,-11.49417602,3.20E-12
0635579d9e60086e9afbe06aa888b7e0,97.211,GCA_000058485.1,2,7.49793,7497930,-10.52107758,3.01E-11
063637830dc085caaead384ddc9bd7ca,96.016,GCA_000014905.1,2,9.96564,9965640,-10.00622836,9.86E-11
0636a609afa6eaf9383e2bc4b82770b4,96.813,GCA_000253275.1,3,3.56329,3563290,-11.8672868,1.36E-12
0644c5b7888ebcd1ef74f5e941797f26,95.618,GCA_001747425.1,3,6.30639,6306390,-10.83424656,1.46E-11
06460484f41b0b8e695c49f8af97a253,97.468,GCA_002741015.1,4,9.63105,9631050,-10.06802651,8.55E-11
0649961f592d629f1aad4d332b7a4af9,96.047,GCA_000349945.1,5,5.81876,5818760,-10.97987315,1.05E-11
064c4603ad06ce4b9b572bcdb5cdc5ca,96.016,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
06532d3395a7dcf9d1c7fa3deff3b67c,95.618,GCA_900070365.1,3,7.40511,7405110,-10.54361869,2.86E-11
0657859d5e1e455e501279292f8e8bfe,99.602,GCA_001941825.1,7,7.52302,7523020,-10.51503243,3.05E-11
065d759926f75ade1fb8498a3790305a,96.813,GCA_001454945.1,2,3.37648,3376480,-11.96473258,1.08E-12
0663f368155a31cebf73f67be36a52f3,98.008,GCA_000184745.1,2,6.55006,6550060,-10.76564467,1.72E-11
066a13c8794f1c234986b9fa7e066b1a,96.414,GCA_003589885.1,4,6.80014,6800140,-10.69784228,2.01E-11
0677b314e0dc7cfb5d4fe9cbe4211ede,98.406,GCA_002257565.1,3,5.4658,5465800,-11.09310943,8.07E-12
067a3866d4dee65c9a62dd621d5973e3,98.008,GCA_003586445.1,14,5.02883,5028830,-11.24388769,5.70E-12
067bfef2d5662c9e9c1a37a4a793d70f,96.414,GCA_000190555.1,3,2.88684,2886840,-12.24823869,5.65E-13
06806c4c172ddac3ba84438c02e8676c,96.016,GCA_000063485.1,2,3.39524,3395240,-11.95470634,1.11E-12
0683130ecd60f858944ccf91e60c0e7f,96.429,GCA_000833575.1,4,2.83052,2830520,-12.28389072,5.20E-13
06873db364fa9c754eb609debdeaffe9,96.813,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
068789f285745642d7a0f5027f62f50b,96.443,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
068c4ddda1c6c9f1be299b86de00a5d3,99.2,GCA_003713065.1,9,5.28905,5289050,-11.15259303,7.04E-12
068d8b438e686ab982ccc777da73c6d7,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
0693aff7fafb27b04e72088747e385ab,100,GCA_000015305.1,2,6.49186,6491860,-10.78179523,1.65E-11
06967e2b718b1b5949d843d9947e6227,96.414,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
0697c1b7b2679840f8466208c8718748,100,GCA_002407185.1,3,3.79666,3796660,-11.75249289,1.77E-12
06a014676773308d80a902c11b29b0d4,97.61,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
06a318a400487394b2fe4246cc394b25,99.602,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
06a48d65a2b2fb36bae0047cf6492bdc,98.406,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
06aed4279e01becc6e7c54f88093904b,96.414,GCA_000017505.1,2,5.27799,5277990,-11.15638099,6.98E-12
06b185136ada338d2d76fbf94baa6cbb,98.805,GCA_001412655.1,7,6.14729,6147290,-10.88048458,1.32E-11
06b25ffa342a3c9e50770b049bc1e3c2,96.813,GCA_000013325.1,3,4.23331,4233310,-11.5554997,2.78E-12
06b26199f2b04ff9dea7732aabf0d2ba,96.016,GCA_003071405.1,2,3.70609,3706090,-11.79618349,1.60E-12
06b8d093ad30e8ddb614dfc5e362204c,95.618,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
06bbce97fba8a9d950b62f42dae94c6d,97.619,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
06c1c71f1648b98c231eaed7b0a8a51a,96.032,GCA_000961095.1,9,5.74997,5749970,-11.00139342,9.97E-12
06c357df85123ccd2357aa679fee2f12,99.603,GCA_000747315.1,4,2.32828,2328280,-12.6373533,2.30E-13
06ce2be3308bad388be7984accc4d1fb,98.805,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
06d6434cba4463957b45d17595e605a4,95.618,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
06d6e29489b4eb133351a7a77b6dba2e,99.203,GCA_000014005.1,1,5.65037,5650370,-11.03301297,9.27E-12
06da7f09b179142f2740e530502cffb6,96.032,GCA_001507645.1,3,4.86885,4868850,-11.30239002,4.98E-12
06dafd562fc4f6d565ed5f84cbaba699,97.976,GCA_000293885.3,6,6.99815,6998150,-10.64590314,2.26E-11
06e17ae84e2d152c8820d4758a9a25b3,96.032,GCA_000023125.1,4,6.96779,6967790,-10.65377061,2.22E-11
06e2dd08af24e5b8afc5c6d6ee97893d,96.813,GCA_000012185.1,6,1.91449,1914490,-12.99144541,1.02E-13
06e59b6bd06bcc3f1a50c235569a1a10,98.805,GCA_001302585.1,3,11.7598,11759800,-9.706666935,1.96E-10
06e76f22329c659acfdc1ad5a374baf0,96.813,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
06e7ee47dfae75d3d943783ab6d2f6d0,99.602,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
06e81b38c482e59df3d59c31c900257b,96.414,GCA_000024385.1,4,5.63902,5639020,-11.03665152,9.19E-12
06effe68f872273b33a950307adc2145,98.406,GCA_000178955.2,1,6.23758,6237580,-10.85409946,1.40E-11
07033e6e3d82025272bcbcf995ada65d,96.016,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
0710f1f3df3e02f01d884010aadb6dbc,99.602,GCA_000092385.1,6,11.9367,11936700,-9.679648837,2.09E-10
0711c92f7480098554febc40e1708a39,100,GCA_001644605.1,10,5.0126,5012600,-11.24973729,5.63E-12
07143f504dab9ccfcbf4d1a28cee7a5d,98.008,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
0714df7f2ea79f48f344877db5d31b16,98.805,GCA_000023925.1,2,2.78502,2785020,-12.31321534,4.86E-13
072690e82d5621c499966605b0fc9ffe,97.211,GCA_000018665.1,5,6.76751,6767510,-10.70654622,1.97E-11
0727632a2ad59ee352a5b8313534637d,100,GCA_000191165.1,9,1.87292,1872920,-13.03116989,9.31E-14
072b2bf88048cceac725f8a7487571ce,99.602,GCA_000007645.1,5,2.56461,2564610,-12.46241112,3.45E-13
0731e598360abee40e02422504f5c2be,99.203,GCA_000023825.1,3,5.16738,5167380,-11.19470667,6.39E-12
07340dccad758b3c09bf6c263c1708f2,98.805,GCA_000786695.1,3,5.64497,5644970,-11.03474317,9.23E-12
0740fa057d003422a2c8d058d2a32af9,99.602,GCA_001713355.1,2,3.93719,3937190,-11.68672344,2.06E-12
0741dcdc0b598483b32cd59b0219755f,97.61,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
0749c8b4ae20bb3ebcc165cd27f6e1e3,96.414,GCA_002741015.1,4,9.63105,9631050,-10.06802651,8.55E-11
074a01943c4497207938ba1891b48562,98.805,GCA_000724485.1,9,3.42521,3425210,-11.93880332,1.15E-12
07554b5597be48a25a99b60d1efd08eb,98.008,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
07564dca29e229187462cf533580c8b4,99.203,GCA_003028855.1,7,6.33749,6337490,-10.82534464,1.50E-11
075ba4fff3331abe42e73b474a08e851,96.813,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
07604c714c1731794371a3f206bb950a,95.618,GCA_000024865.1,6,10.3695,10369500,-9.934342434,1.16E-10
0762465c0a47d6c625d9f1f8873be49e,99.203,GCA_000024345.1,2,7.57949,7579490,-10.50150007,3.15E-11
0767a3e9f810ab7aa2cd2e3b19276cca,98.406,GCA_002240395.1,2,3.86517,3865170,-11.72013083,1.90E-12
076cc3b78196561727cc57d58662694e,96.414,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
076e1af15b251cc7b50299ed8d98e58f,96.016,GCA_000024385.1,4,5.63902,5639020,-11.03665152,9.19E-12
0772c0fc3301363911efbdcef4e4c280,99.203,GCA_000063485.1,2,3.39524,3395240,-11.95470634,1.11E-12
0773fe5f96f738873347e3f2b50dbf97,95.618,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
077ab2259c038f851eb257b58d17e6f9,96.016,GCA_000014185.1,1,3.22575,3225750,-12.04737206,8.97E-13
077ddaf64e7396847e5fa38a7cf4bafb,95.6,GCA_000511405.1,8,4.05601,4056010,-11.63292076,2.33E-12
078324434a3b6abe54b777b3eddf090a,96.414,GCA_000006905.1,2,4.01695,4016950,-11.65043156,2.24E-12
0784115557689b40bf8a5dcad22b6ae1,96.414,GCA_000724485.1,9,3.42521,3425210,-11.93880332,1.15E-12
07850531d6f8215ebb9d880c84318036,96.813,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
0785379fff7f0953f31a86b34a2be87a,96.761,GCA_000328565.1,2,7.22177,7221770,-10.58898478,2.58E-11
0792de653ce3fc34fcb10811de41376e,99.602,GCA_000092025.1,4,5.67426,5674260,-11.0253782,9.43E-12
079ca0cee44123355dd4cde8fe0f390e,97.211,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
079e9632aa644ef0db1e4c65c1a12ea8,99.602,GCA_003312915.1,6,4.83957,4839570,-11.3133051,4.86E-12
07a0d4ff2c8461353a6c7b8a6155c5b7,96.414,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
07aa208bf9ebb6ff76f0dad410a58681,98.008,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
07b00032cfd8d409f899cf1c2f3eae69,97.211,GCA_003710085.1,3,4.04172,4041720,-11.6393074,2.29E-12
07b7319d05175a4246cde4376c3069b8,95.618,GCA_002863805.1,3,3.19238,3192380,-12.06618924,8.59E-13
07b831d65f7290fdcc0f84953c04e072,96.016,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
07c0b4665414855bf82a59acafce708b,99.602,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
07c30d097a572be0c5906fdecf4de1fe,96.016,GCA_001602455.1,2,3.38709,3387090,-11.95905526,1.10E-12
07c35245509b6f3b8dbcb0b0e0fc94c5,98.016,GCA_003726115.1,11,5.27442,5274420,-11.15760538,6.96E-12
07c819430fd1426a7dda7bbb893984a5,99.203,GCA_001717955.1,3,5.32294,5322940,-11.14103512,7.23E-12
07ca2d8c8cce7541a65cc9ec895a585d,96.414,GCA_000802205.2,3,3.43071,3430710,-11.93589996,1.16E-12
07cb43d2b55cc6ce093e798e49460c05,96.813,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
07cc5fd845e6960484ee88e0786d1b56,97.211,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
07cd6a03f38672014c70dc7929b5ce8e,97.211,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
07cfda0107b7fc23c6d042aeec10c36d,98.406,GCA_003441615.1,3,3.2583,3258300,-12.02920388,9.35E-13
07d2a541e5b8df7182606f27df48b424,98.419,GCA_001029695.1,1,1.03868,1038680,-14.09799263,7.98E-15
07d399a2296494d6d2a96a4ee1396240,97.211,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
07dd5809bd708b16cb504665f43dadf2,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
07df037a9961184db0fcae3fa8d36bce,97.222,GCA_002868735.1,4,6.04878,6048780,-10.90971755,1.23E-11
07e57e3a81332fda21bb65f879ccdb8a,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
07e7d381a12f4f73b6d9101337c3c7ca,96.813,GCA_002752655.1,3,5.18343,5183430,-11.18909484,6.47E-12
07f219ea67e11068a86b354887d642c1,96.414,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
07f40571a276ab0348ecdb3158226f6e,99.203,GCA_000284255.1,3,5.04325,5043250,-11.23870626,5.77E-12
07f4e673563d0a2c94588b45bd13cafb,96.414,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
07f6c10d2051d57c9b6072316c7544c3,97.61,GCA_000178975.2,1,5.50398,5503980,-11.08051314,8.31E-12
07f7e9f8b0bb921c433ec449eef8c0e1,96.813,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
080a82346daea1f8f9979f358540676a,98.4,GCA_000218915.1,13,8.66382,8663820,-10.25954408,5.50E-11
080f581a78f94e10e17b4747adfcecf8,95.652,GCA_000253275.1,3,3.56329,3563290,-11.8672868,1.36E-12
08172c170b15d7202d20370fbfd9f5d0,98.805,GCA_000215705.1,1,4.07019,4070190,-11.62660549,2.36E-12
08181a4fe9a19f7f3b88c78b134c0035,100,GCA_003668995.1,9,4.93522,4935220,-11.27788951,5.27E-12
0818b35458514530f3ad981bf3970676,97.61,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
081afe5da8e80f6f53cc5fef3a986ebc,96.414,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
081c61c62a59afe280916d4c4da2bfb7,98.406,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
081ea8f3f7c49f8e739a7d7d2a188d17,98.008,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
0820473bd9dd925caebe464fa20b82d5,98.805,GCA_000747345.1,12,3.42267,3422670,-11.94014572,1.15E-12
08211f6397e7ca35d6bdda5588d820ff,98.008,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
08254eca06328bd805c59524442e769c,98.406,GCA_000242255.3,4,3.60346,3603460,-11.84700123,1.42E-12
082a899d42bdbdcde3a5c8f216ac9399,97.61,GCA_001717955.1,3,5.32294,5322940,-11.14103512,7.23E-12
08394acc93f4be1611cacebb3706bfaf,97.189,GCA_001922385.1,2,4.81924,4819240,-11.32092269,4.78E-12
083bc2cefc3cdce973db2be03fa3240d,96.813,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
08405206afc93915709ce1223eb8cad5,97.561,GCA_001922385.1,2,4.81924,4819240,-11.32092269,4.78E-12
08436dbf35171b531b2a6ca93878aca3,96.8,GCA_000023585.1,12,7.18493,7184930,-10.59823941,2.52E-11
0847a4540ceab453b8e3747e535f7842,99.602,GCA_001310255.1,2,3.47561,3475610,-11.91237067,1.22E-12
084f5a5443662306cb412f9637463321,97.211,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
084f742041fbd425f9424d169d160e27,96.016,GCA_003710085.1,3,4.04172,4041720,-11.6393074,2.29E-12
085adabbd3d7485675b831cbe998a50d,97.211,GCA_000023825.1,3,5.16738,5167380,-11.19470667,6.39E-12
085be00850ae62eabea44d9b9d06ba44,98.008,GCA_002056725.1,5,3.54792,3547920,-11.87510909,1.33E-12
